player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-86404,Álvarez Balanta,Éder,1993-02-28,0,0,1,0,0,1,2014
P-09739,Álvarez Jiménez,Manuel,1928-05-23,0,0,1,0,0,1,1950
P-31048,Álvaro,not applicable,1961-01-03,0,0,1,0,0,1,1986
P-02115,Alvbåge,John,1982-08-10,0,1,0,0,0,1,2006
P-76960,Alves,Bruno,1981-11-27,0,0,1,0,0,3,"2010, 2014, 2018"
P-09441,Alves,Dani,1983-05-06,0,0,1,0,0,3,"2010, 2014, 2022"
P-22385,Álvez,Fernando,1959-09-04,0,1,0,0,0,2,"1986, 1990"
P-68463,Alzamendi,Antonio,1956-06-07,0,0,0,0,1,2,"1986, 1990"
P-40750,Alzate,Aníbal,1933-01-31,0,0,1,0,0,1,1962
P-92780,Amadei,Amedeo,1921-07-26,0,0,0,0,1,1,1950
P-59353,Amadò,Lauro,1912-03-14,0,0,0,0,1,1,1938
P-63828,Amador,Rafael,1959-02-16,0,0,1,0,0,1,1986
P-23330,Amallah,Selim,1996-11-15,0,0,0,1,0,1,2022
P-11961,Amanallah,Azzedine,1956-04-07,0,0,0,1,0,1,1986
P-80285,Amancio,not applicable,1939-10-16,0,0,0,0,1,1,1966
P-15801,Amara,Mourad,1959-02-19,0,1,0,0,0,2,"1982, 1986"
P-54171,Amaral,not applicable,1954-12-25,0,0,1,0,0,1,1978
P-96621,Amarildo,not applicable,1939-06-29,0,0,0,0,1,1,1962
P-19817,Amarilla,Florencio,1935-01-03,0,0,0,0,1,1,1958
P-82956,Amartey,Daniel,1994-12-21,0,0,1,0,0,1,2022
P-28217,Ambríz,Ignacio,1965-02-07,0,0,1,0,0,1,1994
P-66683,Ambrois,Javier,1932-05-09,0,0,0,0,1,1,1954
P-22192,Ambrose,Efe,1988-10-18,0,0,1,0,0,1,2014
P-75905,Ambrosi,Paúl,1980-10-14,0,0,1,0,0,1,2006
P-21753,Ameen,Mohammed,1980-04-29,0,0,0,1,0,1,2006
P-69103,Amelia,Marco,1982-04-02,0,1,0,0,0,1,2006
P-03886,Ameobi,Shola,1981-10-12,0,0,0,0,1,1,2014
P-31537,Amerhauser,Martin,1974-07-23,0,0,0,1,0,1,1998
P-44487,Américo,not applicable,1933-03-06,0,1,0,0,0,1,1966
P-36379,Amézcua,Efraín,1907-08-03,0,0,0,1,0,1,1930
P-24531,Amiri,Vahid,1988-04-02,0,0,0,1,0,2,"2018, 2022"
P-79316,Amoah,Matthew,1980-10-24,0,0,0,0,1,2,"2006, 2010"
P-84893,Amokachi,Daniel,1972-12-30,0,0,0,0,1,2,"1994, 1998"
P-61706,Amor,Guillermo,1967-12-04,0,0,0,1,0,1,1998
P-11629,Amorim,Rúben,1985-01-27,0,0,0,1,0,2,"2010, 2014"
P-69834,Amoros,Manuel,1962-02-01,0,0,1,0,0,2,"1982, 1986"
P-50398,Ampadu,Ethan,2000-09-14,0,0,1,0,0,1,2022
P-37696,Amrabat,Nordin,1987-03-31,0,0,0,1,0,1,2018
P-71023,Amrabat,Sofyan,1996-08-21,0,0,0,1,0,2,"2018, 2022"
P-37867,Amrhein,Tom,not available,0,0,0,1,0,1,1934
P-39938,Amundsen,Roald,1913-09-18,0,0,1,0,0,1,1938
P-22820,Amunike,Emmanuel,1970-12-25,0,0,0,1,0,1,1994
P-28649,Amzine,Gharib,1973-05-03,0,0,0,1,0,1,1998
P-84945,An,Chol-hyok,1987-06-27,0,0,0,0,1,1,2010
P-35590,An,Ik-soo,1965-05-06,0,0,1,0,0,1,1994
P-31496,An,Qi,1981-06-21,0,1,0,0,0,1,2002
P-03861,An,Se-bok,1946-10-29,0,0,0,1,0,1,1966
P-16478,An,Yong-hak,1978-10-25,0,0,0,1,0,1,2010
P-32265,Anastasi,Pietro,1948-04-07,0,0,0,0,1,1,1974
P-13638,Ancelotti,Carlo,1959-06-10,0,0,0,1,0,2,"1986, 1990"
P-47978,Ancheta,Atilio,1948-07-19,0,0,1,0,0,1,1970
P-44460,Andem,William,1968-06-14,0,1,0,0,0,1,1998
P-51120,Anderiesen,Wim,1903-11-27,0,0,0,1,0,2,"1934, 1938"
P-04488,Andersen,Henrik,1965-05-07,0,0,1,0,0,1,1986
P-43705,Andersen,Joachim,1996-05-31,0,0,1,0,0,1,2022
P-44129,Andersen,Oddmund,1915-12-21,0,0,1,0,0,1,1938
P-83165,Andersen,Stephan,1981-11-26,0,1,0,0,0,1,2010
P-60745,Anderson,John,1929-12-08,0,1,0,0,0,1,1954
P-42021,Anderson,Stan,1933-02-27,0,0,0,1,0,1,1962
P-70102,Anderson,Viv,1956-07-29,0,0,1,0,0,2,"1982, 1986"
P-99591,Andersson,Åke,1917-04-22,0,0,0,0,1,1,1938
P-71531,Andersson,Andreas,1974-04-10,0,0,0,0,1,1,2002
P-90911,Andersson,Björn,1951-07-20,0,0,1,0,0,1,1974
P-62207,Andersson,Daniel,1977-08-28,0,0,0,1,0,2,"2002, 2006"
P-23401,Andersson,Ernst,1909-03-26,0,0,0,1,0,1,1934
P-38092,Andersson,Harry,1913-03-07,0,0,0,0,1,1,1938
P-60371,Andersson,Kennet,1967-10-06,0,0,0,0,1,1,1994
P-65696,Andersson,Magnus,1958-04-23,0,0,1,0,0,1,1978
P-45925,Andersson,Otto,1910-05-07,0,0,1,0,0,1,1934
P-63774,Andersson,Patrik,1971-08-18,0,0,1,0,0,2,"1994, 2002"
P-12765,Andersson,Roland,1950-03-28,0,0,1,0,0,1,1978
P-60570,Andersson,Roy,1949-08-02,0,0,1,0,0,1,1978
P-91027,Andersson,Sune,1921-02-22,0,0,0,1,0,1,1950
P-22714,Andersson,Sven,1907-02-14,0,0,1,0,0,1,1934
P-83613,Andersson,Sven,1963-10-06,0,1,0,0,0,1,1990
P-40570,Anderton,Darren,1972-03-03,0,0,0,1,0,1,1998
P-68817,Andoire,Numa,1908-03-19,0,0,1,0,0,1,1930
P-42321,Andone,Ioan,1960-03-15,0,0,1,0,0,1,1990
P-33264,Andonov,Ivaylo,1967-08-14,0,0,0,0,1,1,1994
P-82191,Andrade,Jorge,1978-04-09,0,0,1,0,0,1,2002
P-63826,Andrade,José Leandro,1901-11-22,0,0,0,1,0,1,1930
P-61802,André,António,1957-12-24,0,0,0,1,0,1,1986
P-67450,André,Fritz,1946-09-18,0,0,1,0,0,1,1974
P-27507,Andreassen,Gunnar,1913-01-05,0,0,0,1,0,1,1938
P-79580,Andreolo,Michele,1912-09-06,0,0,0,1,0,1,1938
P-17838,Andresen,Hjalmar,1914-07-18,0,0,0,0,1,1,1938
P-77807,Andrews,Marvin,1975-12-22,0,0,1,0,0,1,2006
P-35273,Andreyev,Sergey,1956-05-16,0,0,0,0,1,1,1982
P-75527,Andrinúa,Genar,1964-05-09,0,0,1,0,0,1,1990
P-12206,Andrusch,József,1956-03-31,0,1,0,0,0,1,1986
P-55451,Andújar,Mariano,1983-07-30,0,1,0,0,0,2,"2010, 2014"
P-57240,Anelka,Nicolas,1979-03-14,0,0,0,0,1,1,2010
P-23912,Ángel,Miguel,1947-12-24,0,1,0,0,0,2,"1978, 1982"
P-06511,Angibeaud,Didier,1974-10-08,0,0,0,1,0,1,1998
P-19422,Angoua,Benjamin,1986-11-28,0,0,1,0,0,1,2010
P-64450,Anković,Andrija,1937-07-16,0,0,0,0,1,1,1962
P-50270,Annan,Anthony,1986-07-21,0,0,0,1,0,1,2010
P-70389,Annis,Robert,1928-09-05,0,0,1,0,0,1,1950
P-36550,Annovazzi,Carlo,1925-05-24,0,0,1,0,0,1,1950
P-99158,Anoul,Léopold,1922-08-19,0,0,0,0,1,1,1954
P-64424,Ansaldi,Cristian,1986-09-20,0,0,1,0,0,1,2018
P-53957,Ansarifard,Karim,1990-04-03,0,0,0,0,1,3,"2014, 2018, 2022"
P-57352,Anselmo,Peregrino,1902-04-30,0,0,0,0,1,1,1930
P-98547,Antenen,Charles,1929-11-03,0,0,0,0,1,3,"1950, 1954, 1962"
P-88467,Antognoni,Giancarlo,1954-04-01,0,0,0,1,0,2,"1978, 1982"
P-54786,Antoine,Eddy,1949-08-27,0,0,0,1,0,1,1974
P-95369,Antonelius,Tomas,1973-05-07,0,0,1,0,0,1,2002
P-03000,António,José,1957-10-29,0,0,1,0,0,1,1986
P-15663,Antônio,Marco,1951-02-06,0,0,1,0,0,2,"1970, 1974"
P-37860,Antony,not applicable,2000-02-24,0,0,0,0,1,1,2022
P-81433,Antuna,Uriel,1997-08-21,0,0,0,0,1,1,2022
P-49542,Antúnez,Francisco,1922-11-01,0,0,1,0,0,1,1950
P-21550,Anwar,Fuad,1972-10-13,0,0,0,1,0,2,"1994, 1998"
P-65883,Anwar,Sutan,1914-03-21,0,0,0,1,0,1,1938
P-08972,Anzolin,Roberto,1938-04-18,0,1,0,0,0,1,1966
P-04201,Aogo,Dennis,1987-01-14,0,0,1,0,0,1,2010
P-18610,Aoudou,Ibrahim,1955-08-23,0,0,1,0,0,1,1982
P-70237,Aoyama,Toshihiro,1986-02-22,0,0,0,1,0,1,2014
P-71503,Aparicio,Alberto,1923-11-11,0,0,0,1,0,1,1950
P-24464,Aparicio,Ernesto,1948-12-28,0,0,0,0,1,1,1970
P-83615,Apolloni,Luigi,1967-05-02,0,0,1,0,0,1,1994
P-98630,Aponte,Carlos,1939-01-24,0,0,1,0,0,1,1962
P-54632,Apostolakis,Stratos,1964-05-11,0,0,1,0,0,1,1994
P-94330,Apostolov,Vidin,1941-10-17,0,0,1,0,0,1,1966
P-09728,Appiah,Stephen,1980-12-24,0,0,0,1,0,2,"2006, 2010"
P-35585,Apukhtin,German,1936-06-12,0,0,0,0,1,1,1958
P-01292,Aquilani,Alberto,1984-07-07,0,0,0,1,0,1,2014
P-77419,Aquino,Javier,1990-02-11,0,0,0,1,0,2,"2014, 2018"
P-59720,Aquino,Pedro,1995-04-13,0,0,0,1,0,1,2018
P-06708,Aquino,Silvio,1949-06-30,0,0,0,1,0,1,1982
P-86608,Arabov,Nikolay,1953-02-21,0,0,1,0,0,1,1986
P-13299,Araken,not applicable,1905-07-17,0,0,0,0,1,1,1930
P-22391,Aránguiz,Charles,1989-04-17,0,0,0,1,0,1,2014
P-60583,Aranzábal,Agustín,1973-03-15,0,0,1,0,0,1,1998
P-15436,Aráoz,Duberty,1920-12-21,0,0,0,1,0,1,1950
P-58349,Araquistáin,José,1937-03-04,0,1,0,0,0,1,1962
P-36397,Araujo,Miguel,1994-10-24,0,0,1,0,0,1,2018
P-38529,Araujo,Néstor,1991-08-29,0,0,1,0,0,1,2022
P-89869,Araújo,Ronald,1999-03-07,0,0,1,0,0,1,2022
P-47391,Araya,Pedro,1942-01-23,0,0,0,0,1,1,1966
P-94275,Arbeloa,Álvaro,1983-01-17,0,0,1,0,0,1,2010
P-22286,Arboleda,Robert,1991-10-22,0,0,1,0,0,1,2022
P-80654,Arcari,Pietro,1909-12-02,0,0,0,0,1,1,1934
P-76678,Arce,Francisco,1971-04-02,0,0,1,0,0,2,"1998, 2002"
P-56094,Archibald,Steve,1956-09-27,0,0,0,0,1,2,"1982, 1986"
P-84380,Arconada,Luis,1954-06-26,0,1,0,0,0,2,"1978, 1982"
P-66254,Ardiles,Osvaldo,1952-08-03,0,0,0,1,0,2,"1978, 1982"
P-33635,Arellano,Guillermo,1908-08-21,0,0,0,0,1,1,1930
P-92547,Arellano,Jesús,1973-05-08,0,0,0,1,1,3,"1998, 2002, 2006"
P-12041,Arellano,Raúl,1935-02-28,0,0,0,0,1,1,1954
P-57595,Arendse,Andre,1967-06-27,0,1,0,0,0,1,2002
P-81466,Areola,Alphonse,1993-02-27,0,1,0,0,0,2,"2018, 2022"
P-15860,Arévalo,Edelmiro,1929-01-07,0,0,1,0,0,1,1958
P-80668,Arévalo Ríos,Egidio,1982-01-01,0,0,0,1,0,2,"2010, 2014"
P-41619,Argemiro,not applicable,1915-06-03,0,0,0,1,0,1,1938
P-62751,Argote,Juan,1906-11-25,0,0,0,1,0,1,1930
P-03546,Arias,Antonio,1944-10-09,0,0,1,0,0,1,1974
P-93894,Arias,Jairo,1938-11-02,0,0,0,0,1,1,1962
P-91946,Arias,Joaquín,1914-11-12,0,0,0,1,0,1,1938
P-01505,Arias,Santiago,1992-01-13,0,0,1,0,0,2,"2014, 2018"
P-32881,Ariel,not applicable,1910-02-22,0,0,0,1,0,1,1934
P-76247,Aristizábal,Víctor,1971-12-09,0,0,0,0,1,2,"1994, 1998"
P-39268,Arizaga,Oscar,1957-08-20,0,0,0,1,0,1,1982
P-91413,Armandinho,not applicable,1911-03-06,0,0,0,0,1,1,1934
P-39788,Armani,Franco,1986-10-16,0,1,0,0,0,2,"2018, 2022"
P-93161,Armbruster,Kurt,1934-09-16,0,0,1,0,0,1,1966
P-95402,Armero,Pablo,1986-11-02,0,0,1,0,0,1,2014
P-44896,Armfield,Jimmy,1935-09-21,0,0,1,0,0,2,"1962, 1966"
P-95563,Armstrong,Desmond,1964-11-02,0,0,1,0,0,1,1990
P-96985,Armstrong,Gerry,1954-05-23,0,0,0,0,1,2,"1982, 1986"
P-16654,Armstrong,Ken,1924-06-03,0,0,0,1,0,1,1954
P-45419,Árnason,Kári,1982-10-13,0,0,1,0,0,1,2018
P-00445,Arnesen,Frank,1956-09-30,0,0,0,1,0,1,1986
P-84458,Aros,Mauricio,1976-03-09,0,0,1,0,0,1,1998
P-32386,Arraya,Vicente,1921-01-25,0,1,0,0,0,1,1950
P-06545,Arreaga,Xavier,1994-09-28,0,0,1,0,0,1,2022
P-46561,Arricio,Juan,1923-12-11,0,0,0,1,0,1,1950
P-51443,Arrizabalaga,Kepa,1994-10-03,0,1,0,0,0,1,2018
P-52444,Arroyo,Abdiel,1993-12-13,0,0,0,0,1,1,2018
P-65206,Arroyo,Michael,1987-04-23,0,0,0,1,0,1,2014
P-72808,Arsenijević,Milorad,1906-06-06,0,0,0,1,0,1,1930
P-96510,Arteaga,Gerardo,1998-09-07,0,0,1,0,0,1,2022
P-15235,Artelesa,Marcel,1938-07-02,0,0,1,0,0,1,1966
P-47496,Artime,Luis,1938-12-02,0,0,0,0,1,1,1966
P-67942,Artner,Peter,1966-05-20,0,0,1,0,0,1,1990
P-10167,Arzani,Daniel,1999-01-04,0,0,0,0,1,1,2018
P-80606,Arzú,Julio César,1954-06-05,0,1,0,0,0,1,1982
P-25543,Asamoah,Gerald,1978-10-03,0,0,0,0,1,2,"2002, 2006"
P-39956,Asamoah,Kwadwo,1988-12-09,0,0,0,1,0,2,"2010, 2014"
P-46913,Asano,Takuma,1994-11-10,0,0,0,0,1,1,2022
P-21803,Asanović,Aljoša,1965-12-14,0,0,0,1,0,1,1998
P-33189,Asatiani,Kakhi,1947-01-01,0,0,0,1,0,1,1970
P-74323,Asencio,Nicolás,1975-04-26,0,0,0,0,1,1,2002
P-57837,Asensi,Juan Manuel,1949-09-23,0,0,0,1,0,1,1978
P-67172,Asensi,Vicente,1919-01-28,0,0,1,0,0,1,1950
P-09400,Asensio,Marco,1996-01-21,0,0,0,1,1,2,"2018, 2022"
P-02028,Ashraf,Ayman,1991-04-09,0,0,1,0,0,1,2018
P-40487,Asiri,Haitham,2001-03-25,0,0,0,0,1,1,2022
P-52032,Aşık,Emre,1973-12-13,0,0,1,0,0,1,2002
P-35750,Åslund,Sanny,1952-08-29,0,0,0,0,1,1,1978
P-72803,Asparuhov,Georgi,1943-05-04,0,0,0,1,1,3,"1962, 1966, 1970"
P-60554,Aspas,Iago,1987-08-01,0,0,0,0,1,1,2018
P-10444,Asprilla,Faustino,1969-11-10,0,0,0,0,1,2,"1994, 1998"
P-40338,Assad,Salah,1958-03-13,0,0,0,0,1,2,"1982, 1986"
P-51678,Assadalla,Ali,1993-01-19,0,0,0,1,0,1,2022
P-00077,Assemoassa,Ludovic,1980-09-18,0,0,1,0,0,1,2006
P-36522,Assiri,Muhannad,1986-10-14,0,0,0,0,1,1,2018
P-44116,Assou-Ekotto,Benoît,1984-03-24,0,0,1,0,0,2,"2010, 2014"
P-35875,Astengo,Eduardo,1905-08-15,0,0,0,1,0,1,1930
P-27328,Astle,Jeff,1942-05-13,0,0,0,0,1,1,1970
P-93801,Aston,Alfred,1912-05-16,0,0,0,0,1,2,"1934, 1938"
P-81597,Aston,John,1921-09-03,0,0,1,0,0,1,1950
P-24782,Astorga,Manuel,1937-05-15,0,1,0,0,0,1,1962
P-67181,Astrada,Leonardo,1970-01-06,0,0,0,1,0,1,1998
P-42498,Astudillo,Ramón,not available,0,0,1,0,0,1,1934
P-83771,Atanacković,Aleksandar,1920-04-29,0,0,0,1,0,1,1950
P-51990,Ati-Zigi,Lawrence,1996-11-29,0,1,0,0,0,1,2022
P-09062,Atkinson,Nathaniel,1999-06-13,0,0,1,0,0,1,2022
P-24277,Atmatsidis,Elias,1969-04-24,0,1,0,0,0,1,1994
P-10224,Atsou,Franck,1978-08-01,0,0,0,1,0,1,2006
P-48310,Atsu,Christian,1992-01-10,0,0,0,1,0,1,2014
P-07398,Áttila,not applicable,1910-12-16,0,0,0,0,1,1,1934
P-91543,Attiyat Allah,Yahia,1995-03-02,0,0,1,0,0,1,2022
P-03644,Aubour,Marcel,1940-06-17,0,1,0,0,0,1,1966
P-23204,Augenthaler,Klaus,1957-09-26,0,0,1,0,0,2,"1986, 1990"
P-47461,Auguste,Arsène,1951-02-03,0,0,1,0,0,1,1974
P-45250,Augustine,Brendan,1971-10-26,0,0,0,0,1,1,1998
P-30993,Augustinsson,Ludwig,1994-04-21,0,0,1,0,0,1,2018
P-67663,Augusto,José,1937-04-13,0,0,0,1,0,1,1966
P-68961,Augusto,not applicable,1920-10-22,0,0,1,0,0,1,1950
P-49997,Augusto,Renato,1988-02-08,0,0,0,1,0,1,2018
P-33030,Augustsson,Jörgen,1952-10-28,0,0,1,0,0,1,1974
P-58795,Auld,Andy,1900-01-26,0,0,0,1,0,1,1930
P-70770,Aumann,Raimond,1963-10-12,0,1,0,0,0,1,1990
P-43440,Aurier,Serge,1992-12-24,0,0,1,0,0,1,2014
P-88961,Ausloos,Raymond,1928-05-15,0,1,0,0,0,1,1954
P-19426,Austin,Jean-Herbert,1950-02-23,0,0,1,0,0,1,1974
P-92179,Avalos,Enrique,not available,0,0,0,0,1,1,1950
P-96339,Avalos,Marcial,1921-12-05,0,0,0,0,1,1,1950
P-20318,Ávalos,Rafael,1925-11-22,0,0,0,1,0,1,1954
P-18927,Avar,István,1905-05-30,0,0,0,0,1,1,1934
P-78276,Avdukić,Asmir,1981-05-13,0,1,0,0,0,1,2014
P-86843,Aveiro,José Raúl,1936-07-18,0,0,0,0,1,1,1958
P-67176,Ávila,Ricardo,1997-02-04,0,0,0,1,0,1,2018
P-20645,Avio,Ludovico,1932-10-06,0,0,0,0,1,1,1958
P-27669,Awaziem,Chidozie,1997-01-01,0,0,1,0,0,1,2018
P-08805,Axbom,Sven,1926-10-15,0,0,1,0,0,1,1958
P-15529,Axelsson,Kurt,1941-11-10,0,0,1,0,0,1,1970
P-65347,Axelsson,Nils,1906-01-18,0,0,1,0,0,1,1934
P-29650,Ayache,William,1961-01-10,0,0,1,0,0,1,1986
P-34957,Ayala,Celso,1970-08-20,0,0,1,0,0,2,"1998, 2002"
P-76750,Ayala,Hugo,1987-03-31,0,0,1,0,0,1,2018
P-83403,Ayala,Roberto,1973-04-14,0,0,1,0,0,3,"1998, 2002, 2006"
P-30957,Ayala,Rubén,1950-01-08,0,0,0,0,1,1,1974
P-40581,Ayari,Anis,1982-02-16,0,0,1,0,0,1,2006
P-01945,Ayew,André,1989-12-17,0,0,0,1,1,3,"2010, 2014, 2022"
P-79884,Ayew,Ibrahim,1988-04-16,0,0,1,0,0,1,2010
P-31765,Ayew,Jordan,1991-09-11,0,0,0,0,1,2,"2014, 2022"
P-73513,Ayoví,Jaime,1988-02-21,0,0,0,0,1,1,2014
P-90857,Ayoví,Marlon,1971-09-27,0,0,1,1,0,2,"2002, 2006"
P-39602,Ayoví,Walter,1979-08-11,0,0,1,0,0,2,"2002, 2014"
P-90611,Ayra,Juan,1911-06-23,0,1,0,0,0,1,1938
P-71030,Aytaç,Kadri,1931-08-06,0,0,0,0,1,1,1954
P-78347,Azeez,Ramon,1992-12-12,0,0,0,1,0,1,2014
P-43931,Aziawonou,Yao,1979-11-30,0,0,0,1,0,1,2006
P-66016,Aziz,Khaled,1981-07-14,0,0,0,1,0,1,2006
P-25470,Azizi,Khodadad,1971-06-22,0,0,0,0,1,1,1998
P-74924,Azmi,Khalil,1964-08-23,0,1,0,0,0,1,1994
P-09113,Azmoun,Sardar,1995-01-01,0,0,0,0,1,2,"2018, 2022"
P-07614,Azofeifa,Randall,1984-12-30,0,0,0,1,0,2,"2006, 2018"
P-60716,Azpilicueta,César,1989-08-28,0,0,1,0,0,3,"2014, 2018, 2022"
P-84885,Azzouzi,Rachid,1971-01-10,0,0,0,1,0,2,"1994, 1998"
P-31312,Baardsen,Espen,1977-12-07,0,1,0,0,0,1,1998
P-02360,Babangida,Tijani,1973-09-25,0,0,0,1,0,1,1998
P-66596,Babatunde,Michael,1992-12-24,0,0,0,1,0,1,2014
P-91148,Babayaro,Celestine,1978-08-29,0,0,1,0,0,2,"1998, 2002"
P-28514,Babb,Phil,1970-10-30,0,0,1,0,0,1,1994
P-83522,Babbel,Markus,1972-09-08,0,0,1,0,0,1,1998
P-17967,Babel,Ryan,1986-12-19,0,0,0,0,1,2,"2006, 2010"
P-13539,Babić,Marko,1981-01-28,0,0,0,1,0,1,2006
P-70515,Babić,Srđan,1996-04-22,0,0,1,0,0,1,2022
P-33365,Babington,Carlos,1949-09-20,0,0,0,1,0,1,1974
P-67711,Babo,Kabasu,1950-03-04,0,0,1,0,0,1,1974
P-12476,Bacca,Carlos,1986-09-08,0,0,0,0,1,2,"2014, 2018"
P-27035,Baccus,Keanu,1998-06-07,0,0,0,1,0,1,2022
P-41316,Bachev,Georgi,1977-04-18,0,0,0,0,1,1,1998
P-02344,Backaert,Jo,1921-08-05,0,0,0,1,0,1,1954
P-77789,Badelj,Milan,1989-02-25,0,0,0,1,0,2,"2014, 2018"
P-69750,Bader,René,1922-08-07,0,0,0,0,1,1,1950
P-97927,Badilla,Gabriel,1984-06-30,0,0,1,0,0,1,2006
P-20690,Badjou,Arnold,1909-06-26,0,1,0,0,0,3,"1930, 1934, 1938"
P-10094,Badra,Khaled,1973-04-08,0,0,1,0,0,2,"1998, 2002"
P-75361,Badri,Anice,1990-09-18,0,0,0,1,0,1,2018
P-47255,Badstuber,Holger,1989-03-13,0,0,1,0,0,1,2010
P-53153,Baecke,Marc,1956-07-24,0,0,1,0,0,1,1982
P-89943,Baek,Ji-hoon,1985-02-28,0,0,0,1,0,1,2006
P-39480,Baez,Melanio,not available,0,0,0,1,0,1,1950
P-55673,Báez,Richart,1973-07-31,0,0,0,0,1,1,2002
P-70795,Baeza,Alberto,1938-12-06,0,0,0,0,1,1,1962
P-52474,Baggio,Dino,1971-07-24,0,0,0,1,0,2,"1994, 1998"
P-78756,Baggio,Roberto,1967-02-18,0,0,0,0,1,3,"1990, 1994, 1998"
P-72482,Bagheri,Karim,1974-02-20,0,0,0,1,0,1,1998
P-49669,Bagni,Salvatore,1956-09-25,0,0,0,1,0,1,1986
P-57715,Bagüí,Óscar,1982-12-10,0,0,1,0,0,1,2014
P-92135,Bah,Alexander,1997-12-09,0,0,1,0,0,1,2022
P-84563,Bahebri,Hattan,1992-07-16,0,0,0,1,1,2,"2018, 2022"
P-61219,Bahja,Ahmed,1970-12-21,0,0,0,0,1,1,1994
P-55917,Bahman,Jasem,1958-02-15,0,1,0,0,0,1,1982
P-93565,Bahoken,Paul,1955-07-07,0,0,0,0,1,1,1982
P-43823,Bahr,Walter,1927-04-01,0,0,0,1,0,1,1950
P-16675,Baía,Vítor,1969-10-15,0,1,0,0,0,1,2002
P-09547,Baiano,Júnior,1970-03-14,0,0,1,0,0,1,1998
P-60826,Bailey,Gary,1958-08-09,0,1,0,0,0,1,1986
P-75470,Bailey,Roberto,1952-08-10,0,0,0,0,1,1,1982
P-41814,Baily,Eddie,1925-08-06,0,0,0,0,1,1,1950
P-94649,Baines,Leighton,1984-12-11,0,0,1,0,0,1,2014
P-73507,Baird,Sammy,1930-05-13,0,0,0,0,1,1,1958
P-74389,Bajević,Dušan,1948-12-10,0,0,0,0,1,1,1974
P-90321,Bąk,Arkadiusz,1974-10-06,0,0,0,1,0,1,2002
P-46873,Bąk,Jacek,1973-03-24,0,0,1,0,0,2,"2002, 2006"
P-27720,Baker,Colin,1934-12-18,0,0,1,0,0,1,1958
P-01974,Baker,George,1936-04-06,0,0,0,1,0,1,1958
P-44411,Bakero,José María,1963-02-11,0,0,0,1,0,2,"1990, 1994"
P-87740,Bakhati,Mohammed,not available,0,0,0,1,0,1,1934
P-17799,Bakheet,Zuhair,1967-07-13,0,0,0,0,1,1,1990
P-02909,Bakhtiarizadeh,Sohrab,1973-09-11,0,0,1,0,0,1,2006
P-74001,Bakhuys,Beb,1909-04-16,0,0,0,0,1,1,1934
P-27460,Bal,Andriy,1958-02-16,0,0,0,1,0,2,"1982, 1986"
P-53874,Balaban,Boško,1978-10-15,0,0,0,0,1,2,"2002, 2006"
P-22562,Balakov,Krasimir,1966-03-29,0,0,0,1,0,2,"1994, 1998"
P-07031,Balbo,Abel,1966-06-01,0,0,0,0,1,3,"1990, 1994, 1998"
P-12470,Balboa,Marcelo,1967-08-08,0,0,1,0,0,3,"1990, 1994, 1998"
P-26050,Balbuena,Agustín,1945-09-01,0,0,0,0,1,1,1974
P-66576,Balcázar,Tomás,1931-12-21,0,0,0,0,1,1,1954
P-49008,Balde,Alejandro,2003-10-18,0,0,1,0,0,1,2022
P-44044,Baldé,Keita,1995-03-08,0,0,0,0,1,1,2018
P-84079,Baldivieso,Julio César,1971-12-02,0,0,0,1,0,1,1994
P-87388,Baldocchi,not applicable,1946-03-14,0,0,1,0,0,1,1970
P-63927,Bale,Gareth,1989-07-16,0,0,0,0,1,1,2022
P-45593,Baley,Héctor,1950-11-16,0,1,0,0,0,2,"1978, 1982"
P-67274,Balint,Gabi,1963-01-03,0,0,0,0,1,1,1990
P-53099,Bálint,László,1948-02-01,0,0,1,0,0,2,"1978, 1982"
P-00153,Baljić,Mirsad,1962-03-04,0,0,1,0,0,1,1990
P-22841,Ball,Alan,1945-05-12,0,0,0,1,0,2,"1966, 1970"
P-44209,Ballabio,Erwin,1918-10-20,0,1,0,0,0,1,1938
P-84003,Ballack,Michael,1976-09-26,0,0,0,1,0,2,"2002, 2006"
P-63738,Ballaman,Robert,1926-06-21,0,0,0,0,1,1,1954
P-63987,Ballesteros,Enrique,1905-01-18,0,1,0,0,0,1,1930
P-86095,Ballo-Touré,Fodé,1997-01-03,0,0,1,0,0,1,2022
P-58088,Balogh,István,1912-09-21,0,0,0,1,0,1,1938
P-65978,Balogun,Leon,1988-06-28,0,0,1,0,0,1,2018
P-16785,Balotelli,Mario,1990-08-12,0,0,0,0,1,1,2014
P-76368,Baloy,Felipe,1981-02-24,0,0,1,0,0,1,2018
P-16070,Baloyi,Brian,1974-03-16,0,1,0,0,0,1,1998
P-47456,Baltacha,Sergei,1958-02-17,0,0,1,0,0,1,1982
P-17754,Baltazar,not applicable,1926-01-14,0,0,0,0,1,2,"1950, 1954"
P-55416,Bamba,Sol,1985-01-13,0,0,1,0,0,2,"2010, 2014"
P-55928,Bamous,Driss,1942-12-15,0,0,0,1,0,1,1970
P-94871,Bandeirinha,Fernando,1962-11-26,0,0,1,0,0,1,1986
P-66433,Banega,Éver,1988-06-29,0,0,0,1,0,1,2018
P-93941,Banguera,Máximo,1985-12-16,0,1,0,0,0,1,2014
